ronald reagan ,january 26 1982,https://www.infoplease.com/primary-sources/government/presidential-speeches/ronald-reagan-january-26-1982
ronald reagan ,january 25 1983,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-january-25-1983
ronald reagan ,january 25 1984,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-january-25-1984
ronald reagan ,february 6 1985,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-february-6-1985
ronald reagan ,february 4 1986,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-february-4-1986
ronald reagan ,january 27 1987,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-january-27-1987
ronald reagan ,january 25 1988,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ronald-reagan-january-25-1988
george hw bush ,january 31 1990,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-hw-bush-january-31-1990
george hw bush ,january 31 1990,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-g-e-o-r-g-e- -h-w- -b-u-s-h- j-a-n-u-a-r-y- -3-1- -1-9-9-0
george hw bush ,january 29 1991,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-hw-bush-january-29-1991
george hw bush ,january 28 1992,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-hw-bush-january-28-1992
william j clinton ,february 17 1993,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-february-17-1993
william j clinton ,january 25 1994,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-january-25-1994
william j clinton ,january 24 1995,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-january-24-1995
william j clinton ,january 23 1996,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-january-23-1996
william j clinton ,february 4 1997,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-february-4-1997
william j clinton ,january 27 1998,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-j-clinton-january-27-1998
william j clinton ,january 19 1999,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-w-i-l-l-i-a-m- -j- -c-l-i-n-t-o-n- j-a-n-u-a-r-y- -1-9- -1-9-9-9
william j clinton ,january 27 2000,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-w-i-l-l-i-a-m- -j- -c-l-i-n-t-o-n- j-a-n-u-a-r-y- -2-7- -2-0-0-0
george w bush ,february 27 2001,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-g-e-o-r-g-e- -w- -b-u-s-h- f-e-b-r-u-a-r-y- -2-7- -2-0-0-1
george w bush ,january 29 2002,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-january-29-2002
george w bush ,january 28th 2003,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-january-28th-2003
george w bush ,january 20th 2004,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-january-20th-2004
george w bush ,february 2nd 2005,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-february-2nd-2005
george w bush ,january 31st 2006,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-january-31st-2006
george w bush ,january 23rd 2007,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-george-w-bush-january-23rd-2007
